,Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Age
185,Male,124.0,98.0,38.0,243.6,109.1,59.3,71.0,14.5
190,Male,123.0,96.0,36.0,231.9,96.89999999999999,43.3,65.0,14.5
267,Male,70.0,55.00000000000001,22.0,58.5,24.5,12.7,18.099999999999998,9.5
191,Male,122.0,97.0,34.0,204.5,83.8,48.1,72.0,13.5
195,Male,100.0,81.0,31.0,154.4,69.2,30.7,49.0,13.5
197,Male,128.0,100.0,37.0,260.70000000000005,88.9,52.7,93.0,17.5
198,Male,112.00000000000001,90.0,32.0,184.4,86.4,35.6,52.0,16.5
199,Male,117.0,92.0,37.0,184.4,72.7,42.6,56.99999999999999,11.5
201,Male,100.0,80.0,33.0,165.0,50.8,41.0,56.99999999999999,14.5
204,Male,84.0,67.0,23.0,73.8,34.2,14.2,24.0,9.5
192,Male,115.99999999999999,90.0,30.0,185.4,55.2,36.3,72.0,15.5
170,Male,139.0,110.00000000000001,43.0,391.29999999999995,142.5,108.2,118.0,15.5
268,Male,94.0,78.0,30.0,127.1,43.7,17.7,51.0,10.5
272,Male,124.0,97.0,41.0,243.8,77.5,50.1,77.0,15.5
337,Male,118.0,90.0,37.0,256.6,94.6,55.2,85.0,17.5
336,Male,120.0,95.0,38.0,217.49999999999997,80.6,53.1,65.0,15.5
335,Male,124.0,93.0,38.0,268.29999999999995,114.1,63.5,71.0,12.5
330,Male,100.0,76.0,31.0,119.10000000000001,42.699999999999996,32.2,40.0,13.5
328,Male,72.0,59.0,21.0,48.2,17.299999999999997,10.6,19.0,9.5
327,Male,102.0,80.0,26.0,128.7,54.0,33.300000000000004,41.0,13.5
324,Male,67.0,53.0,21.0,44.4,18.7,11.2,15.0,8.5
322,Male,77.0,62.0,20.0,56.89999999999999,21.3,15.0,20.0,12.5
317,Male,90.0,70.0,20.0,73.5,29.299999999999997,20.3,24.0,11.5
314,Male,126.0,97.0,35.0,260.0,86.7,58.9,92.0,24.5
312,Male,119.0,91.0,39.0,266.1,91.9,64.7,69.0,20.5
311,Male,112.00000000000001,88.0,28.000000000000004,194.2,88.6,40.9,53.0,15.5
309,Male,113.99999999999999,87.0,28.999999999999996,181.1,78.5,47.099999999999994,55.00000000000001,11.5
308,Male,110.00000000000001,82.0,25.0,152.1,50.1,32.7,39.0,15.5
307,Male,129.0,103.0,48.0,308.3,94.2,73.8,107.0,14.5
303,Male,72.0,54.0,20.0,43.4,17.7,9.9,14.299999999999999,7.5
302,Male,74.0,56.00000000000001,20.0,50.4,21.3,11.899999999999999,14.800000000000002,9.5
273,Male,126.0,101.0,45.0,305.0,112.00000000000001,66.7,90.0,16.5
274,Male,126.0,103.0,31.0,251.8,82.1,39.4,82.0,14.5
275,Male,131.0,108.0,43.0,368.8,148.5,65.4,117.0,23.5
277,Male,122.0,100.0,48.0,328.4,106.4,66.9,138.0,19.5
278,Male,127.0,105.0,41.0,296.8,110.00000000000001,62.3,86.0,21.5
283,Male,97.0,79.0,28.000000000000004,125.89999999999999,45.7,25.4,45.0,15.5
271,Male,118.0,100.0,40.0,237.4,82.4,54.1,74.0,17.5
284,Male,103.0,76.0,35.0,191.3,65.0,31.6,62.0,15.5
288,Male,88.0,71.0,25.0,95.5,26.400000000000002,16.3,38.0,10.5
290,Male,108.0,87.0,36.0,199.2,76.7,45.2,65.0,18.5
292,Male,122.0,95.0,33.0,223.2,85.6,44.1,63.0,16.5
294,Male,120.0,99.0,39.0,211.50000000000003,76.8,38.0,75.0,27.5
298,Male,98.0,79.0,28.000000000000004,109.79999999999998,44.3,25.5,30.0,12.5
299,Male,74.0,56.00000000000001,21.0,46.8,18.099999999999998,11.700000000000001,15.0,10.5
286,Male,106.0,87.0,31.0,139.8,57.60000000000001,31.900000000000002,41.0,11.5
338,Male,124.0,95.0,37.0,265.0,120.9,65.0,66.0,14.5
168,Male,141.0,112.00000000000001,44.0,396.2,163.5,61.7,152.0,15.5
162,Male,122.0,97.0,35.0,248.89999999999998,108.80000000000001,59.4,69.0,13.5
81,Male,124.0,102.0,35.0,323.0,102.1,38.4,135.0,13.5
76,Male,119.0,95.0,28.000000000000004,188.8,72.5,37.8,63.0,10.5
73,Male,113.99999999999999,96.0,35.0,237.0,94.8,52.2,76.0,12.5
70,Male,111.00000000000001,85.0,26.0,153.29999999999998,52.800000000000004,33.6,55.00000000000001,14.5
65,Male,95.0,71.0,24.0,96.0,46.8,20.3,27.0,9.5
64,Male,104.0,80.0,24.0,115.99999999999999,46.8,26.3,37.0,9.5
63,Male,85.0,65.0,19.0,75.7,34.1,16.0,20.0,8.5
61,Male,101.0,81.0,22.0,125.0,61.0,32.0,35.0,10.5
60,Male,90.0,69.0,21.0,82.3,36.0,22.5,27.0,8.5
57,Male,94.0,77.0,27.0,117.9,55.300000000000004,24.0,34.0,9.5
56,Male,89.0,70.0,24.0,88.5,38.4,19.1,27.0,9.5
54,Male,81.0,62.0,20.0,77.0,34.6,18.3,22.0,8.5
52,Male,97.0,72.0,26.0,108.3,51.9,19.2,32.0,11.5
51,Male,80.0,64.0,19.0,60.6,26.700000000000003,12.0,20.0,8.5
46,Male,94.0,74.0,24.0,115.9,58.599999999999994,45.4,28.000000000000004,10.5
39,Male,71.0,57.99999999999999,18.0,65.5,26.8,17.2,18.0,10.5
35,Male,93.0,71.0,21.0,95.89999999999999,45.4,24.8,25.0,9.5
1,Male,70.0,53.0,18.0,45.1,19.900000000000002,9.700000000000001,14.000000000000002,8.5
3,Male,88.0,73.0,25.0,103.2,43.1,22.8,31.0,11.5
8,Male,95.0,74.0,25.0,101.89999999999999,43.3,22.5,33.0,10.5
11,Male,86.0,70.0,22.0,81.2,33.5,16.2,27.0,11.5
12,Male,98.0,76.0,27.0,108.3,43.5,19.0,38.0,12.5
15,Male,100.0,80.0,26.0,132.9,51.6,26.6,48.0,13.5
83,Male,119.0,95.0,32.0,263.5,81.6,46.8,115.99999999999999,22.5
18,Male,73.0,59.0,16.0,51.1,19.4,8.6,20.0,8.5
20,Male,71.0,56.00000000000001,19.0,49.1,19.1,12.4,15.0,12.5
27,Male,118.0,89.0,28.000000000000004,186.2,71.2,46.8,56.00000000000001,13.5
28,Male,121.0,95.0,36.0,187.3,78.8,43.8,59.0,16.5
29,Male,114.99999999999999,85.0,28.000000000000004,172.70000000000002,78.6,45.4,40.0,12.5
30,Male,115.99999999999999,94.0,33.0,199.5,78.7,48.4,66.0,11.5
32,Male,133.0,105.0,33.0,267.6,110.3,71.5,70.0,19.5
19,Male,90.0,64.0,20.0,76.2,34.1,15.0,23.0,10.5
165,Male,145.0,113.99999999999999,38.0,509.99999999999994,214.1,96.6,145.0,15.5
84,Male,115.99999999999999,90.0,28.000000000000004,202.59999999999997,76.0,43.2,72.0,15.5
87,Male,112.00000000000001,88.0,32.0,172.9,66.10000000000001,41.5,52.0,11.5
160,Male,121.0,93.0,33.0,211.20000000000002,84.3,49.5,68.0,14.5
157,Male,129.0,97.0,43.0,302.8,109.2,52.300000000000004,127.0,17.5
155,Male,103.0,81.0,26.0,144.4,64.0,26.200000000000003,42.0,11.5
150,Male,118.0,95.0,28.999999999999996,210.6,88.3,52.400000000000006,65.0,16.5
146,Male,92.0,70.0,24.0,103.0,44.8,21.6,31.3,11.5
144,Male,95.0,75.0,26.0,103.49999999999999,41.5,23.3,34.0,11.5
143,Male,112.00000000000001,91.0,31.0,159.4,68.0,38.0,48.5,12.5
142,Male,130.0,104.0,38.0,268.9,103.8,61.199999999999996,89.3,17.5
139,Male,75.0,56.99999999999999,19.0,50.6,19.2,11.5,18.5,10.5
137,Male,69.0,51.0,18.0,40.1,18.8,5.8999999999999995,12.6,10.5
130,Male,119.0,96.0,33.0,252.4,96.7,56.60000000000001,82.0,18.5
129,Male,142.0,108.0,33.0,391.8,153.29999999999998,52.2,156.0,19.5
128,Male,140.0,107.0,32.0,345.1,126.0,52.7,108.0,20.5
123,Male,74.0,53.0,15.0,42.8,18.0,10.2,14.000000000000002,7.5
119,Male,81.0,61.0,17.0,52.1,22.900000000000002,11.899999999999999,17.0,9.5
117,Male,88.0,68.0,21.0,80.4,26.1,19.1,33.0,11.5
113,Male,85.0,70.0,21.0,78.6,26.0,12.6,33.0,10.5
90,Male,112.99999999999999,85.0,27.0,162.3,68.2,33.5,51.0,16.5
91,Male,111.00000000000001,88.0,30.0,151.0,61.4,30.5,52.0,13.5
92,Male,119.0,93.0,35.0,223.0,80.30000000000001,50.8,78.0,14.5
94,Male,139.0,112.00000000000001,38.0,298.8,117.6,68.5,97.0,16.5
95,Male,133.0,107.0,39.0,321.2,115.10000000000001,77.6,96.0,15.5
96,Male,107.0,87.0,30.0,145.0,53.79999999999999,27.700000000000003,50.0,10.5
86,Male,125.0,93.0,28.000000000000004,239.0,96.5,41.0,80.0,14.5
97,Male,94.0,75.0,26.0,104.60000000000001,42.8,26.400000000000002,28.999999999999996,9.5
101,Male,110.00000000000001,87.0,28.999999999999996,168.6,65.6,38.3,51.0,16.5
102,Male,106.0,87.0,32.0,176.6,63.2,32.8,67.0,16.5
103,Male,106.0,83.0,28.000000000000004,144.8,62.1,33.5,41.0,11.5
104,Male,121.0,94.0,32.0,234.7,99.5,48.1,69.0,13.5
110,Male,99.0,79.0,25.0,108.3,47.5,26.900000000000002,31.0,10.5
111,Male,93.0,72.0,21.0,86.2,34.4,21.4,35.0,10.5
98,Male,94.0,74.0,26.0,104.5,40.2,26.6,33.0,8.5
713,Male,71.0,53.0,17.0,40.2,13.8,10.6,13.900000000000002,9.5
340,Male,114.99999999999999,91.0,28.999999999999996,233.0,116.19999999999999,45.5,60.0,15.5
345,Male,98.0,78.0,28.000000000000004,141.4,55.900000000000006,43.7,36.0,14.5
619,Male,47.0,34.0,11.0,10.299999999999999,3.6000000000000005,2.1,3.9,8.5
618,Male,62.0,45.0,15.0,25.900000000000002,9.1,6.7,8.8,10.5
617,Male,64.0,48.0,17.0,34.0,13.100000000000001,9.4,9.8,8.5
615,Male,83.0,69.0,27.0,77.3,25.6,14.000000000000002,29.600000000000005,14.5
612,Male,65.0,48.0,15.0,31.0,9.5,7.1,12.0,10.5
611,Male,39.0,28.999999999999996,10.0,6.4,2.0,1.6,2.4,5.5
609,Male,70.0,53.0,18.0,35.5,11.5,8.4,13.600000000000001,13.5
608,Male,74.0,56.99999999999999,20.0,45.6,13.5,13.5,16.2,11.5
606,Male,69.0,54.0,18.0,39.0,15.6,9.1,11.8,10.5
594,Male,107.0,84.0,30.0,139.9,51.5,30.599999999999998,48.0,13.5
588,Male,90.0,67.0,28.000000000000004,92.5,32.8,15.2,30.0,15.5
568,Male,56.00000000000001,42.0,16.0,21.7,8.2,5.3,6.9,8.5
565,Male,70.0,51.0,13.0,35.8,14.099999999999998,7.7,12.0,11.5
547,Male,41.0,31.0,9.0,8.5,3.4000000000000004,1.0999999999999999,3.1,8.5
546,Male,51.0,39.0,13.0,16.0,6.3,3.6000000000000005,5.4,9.5
545,Male,64.0,49.0,15.0,31.1,11.700000000000001,7.6,9.8,12.5
543,Male,89.0,70.0,23.0,72.3,31.3,13.900000000000002,23.4,9.5
513,Male,62.0,44.0,17.0,29.2,12.2,7.3,9.0,7.5
515,Male,54.0,39.0,16.0,20.0,7.7,3.9,6.0,7.5
516,Male,80.0,57.99999999999999,23.0,55.900000000000006,22.3,11.5,15.0,10.5
517,Male,56.00000000000001,40.0,16.0,18.3,6.6000000000000005,4.3,6.0,6.5
518,Male,65.0,46.0,18.0,29.4,12.0,6.800000000000001,9.0,5.5
520,Male,42.0,30.0,10.0,7.7,3.1,1.7000000000000002,2.0,4.5
620,Male,69.0,51.0,16.0,33.8,12.0,8.5,10.8,11.5
523,Male,40.0,28.000000000000004,11.0,7.000000000000001,2.9000000000000004,1.6,2.0,6.5
525,Male,35.0,25.0,8.0,4.8,1.9,1.2,1.0,5.5
526,Male,31.0,22.0,8.0,3.1,1.3,0.6,1.0,4.5
529,Male,77.0,60.0,19.0,48.0,17.7,11.8,17.0,10.5
537,Male,57.99999999999999,46.0,15.0,23.3,8.6,5.1,8.0,8.5
538,Male,55.00000000000001,41.0,14.000000000000002,18.8,6.7,4.0,6.5,6.5
542,Male,84.0,65.0,23.0,57.699999999999996,20.0,11.4,22.7,16.5
524,Male,47.0,32.0,12.0,10.9,5.3,1.9,3.0,5.5
508,Male,112.00000000000001,87.0,36.0,177.8,72.0,40.8,50.0,12.5
629,Male,68.0,53.0,17.0,36.7,15.4,9.2,13.0,11.5
634,Male,72.0,59.0,20.0,42.1,13.200000000000001,10.5,15.0,10.5
708,Male,72.0,59.0,26.0,55.300000000000004,17.9,11.4,20.1,11.5
706,Male,63.0,50.0,18.0,40.6,12.3,7.400000000000001,15.9,12.5
705,Male,83.0,65.0,28.000000000000004,83.4,30.7,20.3,28.800000000000004,11.5
704,Male,80.0,60.0,25.0,83.4,38.2,18.0,23.5,10.5
703,Male,79.0,59.0,23.0,63.2,24.099999999999998,11.899999999999999,22.1,13.5
700,Male,77.0,56.99999999999999,21.0,58.099999999999994,24.3,13.700000000000001,17.5,13.5
697,Male,56.00000000000001,41.0,20.0,23.3,10.9,5.7,6.0,6.5
693,Male,76.0,57.99999999999999,24.0,56.60000000000001,23.5,13.100000000000001,17.0,10.5
690,Male,100.0,75.0,30.0,127.2,50.7,28.999999999999996,38.0,11.5
689,Male,118.0,88.0,30.0,191.1,73.2,48.5,59.0,12.5
688,Male,105.0,80.0,34.0,146.1,55.8,41.099999999999994,39.0,12.5
685,Male,112.99999999999999,88.0,37.0,181.8,68.8,46.5,51.0,16.5
684,Male,102.0,80.0,28.000000000000004,130.29999999999998,49.1,33.300000000000004,37.0,11.5
683,Male,107.0,81.0,37.0,166.9,63.5,34.5,57.99999999999999,17.5
681,Male,97.0,74.0,28.000000000000004,114.5,40.8,28.299999999999997,35.0,11.5
676,Male,108.0,83.0,28.999999999999996,148.0,52.7,33.6,49.0,13.5
673,Male,98.0,78.0,30.0,114.6,45.0,24.8,34.0,22.5
635,Male,71.0,53.0,18.0,33.6,10.0,8.2,12.6,9.5
636,Male,76.0,47.0,20.0,51.6,21.099999999999998,10.8,16.0,8.5
637,Male,71.0,52.0,17.0,38.1,16.2,9.700000000000001,11.0,7.5
640,Male,65.0,48.0,17.0,34.6,15.9,7.6,10.0,8.5
643,Male,66.0,51.0,19.0,37.5,14.7,9.0,12.0,8.5
644,Male,90.0,68.0,26.0,74.3,32.1,15.9,21.0,10.5
632,Male,92.0,73.0,25.0,93.4,37.9,18.9,31.6,11.5
646,Male,66.0,43.0,15.0,22.900000000000002,9.0,5.3,7.000000000000001,7.5
650,Male,51.0,36.0,13.0,15.8,6.800000000000001,2.8,5.0,6.5
653,Male,62.0,45.0,16.0,26.900000000000002,10.8,4.8,10.0,8.5
655,Male,59.0,43.0,15.0,25.8,10.0,5.8999999999999995,8.0,8.5
666,Male,91.0,70.0,24.0,96.7,36.3,28.800000000000004,32.0,12.5
668,Male,110.00000000000001,85.0,31.0,183.5,55.50000000000001,48.6,67.0,14.5
670,Male,95.0,77.0,28.999999999999996,123.50000000000001,47.0,21.6,43.0,15.5
647,Male,96.0,75.0,28.999999999999996,155.4,43.2,26.0,34.0,10.5
342,Male,124.0,93.0,37.0,254.8,115.8,61.3,64.0,13.5
507,Male,117.0,91.0,45.0,211.0,76.3,44.2,73.0,16.5
505,Male,120.0,94.0,35.0,221.0,97.3,49.4,63.0,16.5
409,Male,113.99999999999999,88.0,19.0,165.4,67.9,44.3,47.0,9.5
408,Male,111.00000000000001,90.0,28.999999999999996,183.0,80.0,49.2,56.99999999999999,12.5
407,Male,118.0,97.0,24.0,182.2,78.0,36.4,57.99999999999999,17.5
406,Male,90.0,71.0,23.0,95.8,42.5,20.9,30.0,9.5
401,Male,103.0,91.0,27.0,144.5,59.0,32.5,47.0,10.5
399,Male,117.0,91.0,30.0,197.4,87.1,41.5,62.0,12.5
398,Male,107.0,88.0,30.0,135.3,51.2,27.800000000000004,52.0,13.5
397,Male,94.0,76.0,28.999999999999996,117.30000000000001,47.699999999999996,28.800000000000004,37.0,9.5
391,Male,95.0,75.0,25.0,118.6,55.39999999999999,23.0,36.0,11.5
388,Male,98.0,84.0,25.0,121.8,47.8,28.7,44.0,15.5
387,Male,92.0,76.0,27.0,96.4,41.4,24.5,28.999999999999996,11.5
386,Male,108.0,84.0,31.0,147.70000000000002,70.3,30.4,43.0,13.5
384,Male,109.00000000000001,85.0,27.0,168.9,74.6,42.0,47.0,11.5
383,Male,94.0,75.0,24.0,111.3,45.2,24.4,39.0,13.5
382,Male,97.0,80.0,27.0,132.6,62.6,27.399999999999995,40.0,11.5
381,Male,107.0,84.0,28.999999999999996,158.2,66.0,37.8,50.0,11.5
380,Male,121.0,94.0,36.0,228.10000000000002,75.1,56.10000000000001,77.0,16.5
349,Male,122.0,96.0,30.0,240.0,112.00000000000001,49.1,56.00000000000001,15.5
352,Male,113.99999999999999,92.0,28.000000000000004,190.7,89.3,41.3,49.0,13.5
353,Male,115.99999999999999,91.0,34.0,186.0,81.6,51.800000000000004,44.0,10.5
354,Male,127.0,103.0,34.0,254.99999999999997,101.8,57.2,68.0,17.5
355,Male,140.0,115.99999999999999,41.0,426.0,148.3,98.0,115.99999999999999,21.5
356,Male,135.0,105.0,37.0,317.4,138.7,67.2,79.0,14.5
410,Male,118.0,100.0,33.0,220.9,91.3,48.5,68.0,16.5
358,Male,149.0,117.0,43.0,499.8,185.3,94.4,140.0,18.5
365,Male,126.0,103.0,32.0,203.2,84.3,48.8,71.0,20.5
366,Male,115.99999999999999,93.0,28.999999999999996,177.4,88.1,33.1,53.0,12.5
368,Male,126.0,98.0,36.0,225.99999999999997,91.6,55.300000000000004,63.0,13.5
374,Male,137.0,104.0,30.0,268.6,92.7,58.4,80.0,14.5
376,Male,126.0,98.0,38.0,235.5,98.7,67.30000000000001,56.99999999999999,12.5
378,Male,112.99999999999999,93.0,35.0,199.0,77.9,36.6,74.0,16.5
360,Male,121.0,98.0,36.0,245.4,96.0,57.4,70.0,19.5
506,Male,112.00000000000001,92.0,47.0,167.9,66.5,31.4,61.0,13.5
411,Male,117.0,95.0,24.0,189.0,82.0,42.3,56.00000000000001,15.5
417,Male,126.0,103.0,33.0,270.4,97.6,69.8,90.0,21.5
499,Male,111.00000000000001,90.0,35.0,174.8,65.5,40.4,61.0,11.5
494,Male,125.0,100.0,39.0,273.8,117.5,43.7,74.0,18.5
493,Male,131.0,106.0,35.0,252.70000000000002,97.2,52.7,83.0,16.5
491,Male,115.99999999999999,92.0,26.0,184.2,71.4,36.2,57.99999999999999,14.5
490,Male,118.0,91.0,28.999999999999996,214.6,95.0,38.0,56.99999999999999,15.5
488,Male,108.0,84.0,27.0,161.5,69.69999999999999,35.9,47.0,12.5
486,Male,110.00000000000001,90.0,26.0,184.0,75.6,47.699999999999996,57.99999999999999,12.5
484,Male,126.0,96.0,28.999999999999996,202.3,84.7,47.4,61.0,13.5
482,Male,113.99999999999999,93.0,25.0,169.8,75.7,35.3,48.0,16.5
481,Male,114.99999999999999,80.0,31.0,186.5,72.1,48.9,60.0,18.5
479,Male,132.0,109.00000000000001,37.0,264.0,106.1,52.7,91.0,17.5
478,Male,147.0,118.0,45.0,351.2,127.4,68.10000000000001,115.99999999999999,22.5
477,Male,133.0,108.0,35.0,269.4,99.1,50.8,83.0,18.5
475,Male,106.0,83.0,35.0,147.9,52.2,27.900000000000002,52.900000000000006,18.5
469,Male,135.0,111.00000000000001,40.0,287.7,109.00000000000001,53.300000000000004,93.0,22.5
467,Male,131.0,106.0,39.0,277.6,113.4,54.7,82.0,14.5
460,Male,76.0,56.99999999999999,20.0,53.300000000000004,23.0,12.2,15.0,12.5
419,Male,109.00000000000001,82.0,28.000000000000004,125.0,44.6,32.0,47.0,14.5
425,Male,115.99999999999999,90.0,35.0,213.60000000000002,85.0,40.6,64.0,14.5
427,Male,120.0,100.0,32.0,202.99999999999997,79.9,34.699999999999996,66.0,20.5
431,Male,120.0,94.0,31.0,207.20000000000002,87.5,39.2,65.0,21.5
432,Male,112.99999999999999,91.0,34.0,181.29999999999998,68.4,31.2,64.0,19.5
433,Male,109.00000000000001,84.0,28.000000000000004,150.1,49.5,26.0,51.0,23.5
413,Male,109.00000000000001,88.0,24.0,171.3,69.5,34.300000000000004,48.0,13.5
435,Male,100.0,82.0,30.0,132.4,56.3,27.399999999999995,44.0,12.5
439,Male,100.0,83.0,33.0,137.7,49.8,27.6,50.0,14.5
446,Male,112.99999999999999,87.0,37.0,196.3,65.8,27.200000000000003,78.0,14.5
447,Male,112.99999999999999,91.0,37.0,185.3,70.8,31.5,75.0,17.5
448,Male,121.0,100.0,35.0,219.59999999999997,95.3,46.4,75.0,13.5
450,Male,145.0,112.99999999999999,43.0,378.2,139.5,94.5,115.99999999999999,17.5
455,Male,114.99999999999999,94.0,28.000000000000004,167.5,69.69999999999999,34.699999999999996,48.0,12.5
438,Male,78.0,60.0,18.0,61.1,28.6,12.9,17.0,10.5
1501,Male,126.0,91.0,30.0,226.29999999999998,96.2,54.900000000000006,61.0,10.5
1502,Male,126.0,96.0,30.0,254.2,132.1,48.5,62.0,12.5
1505,Male,127.0,102.0,37.0,261.6,108.80000000000001,63.6,75.4,9.5
2526,Male,118.0,96.0,32.0,252.4,113.7,54.50000000000001,67.0,10.5
2525,Male,118.0,91.0,32.0,218.00000000000003,100.0,44.3,58.4,10.5
2524,Male,115.99999999999999,92.0,36.0,229.0,96.0,55.39999999999999,65.0,12.5
2522,Male,109.00000000000001,90.0,30.0,175.89999999999998,77.4,30.0,52.5,12.5
2521,Male,108.0,84.0,24.0,162.3,78.4,29.099999999999998,44.7,10.5
2520,Male,105.0,85.0,38.0,174.4,92.5,34.5,39.8,10.5
2518,Male,100.0,80.0,26.0,154.29999999999998,74.0,32.0,42.2,9.5
2517,Male,96.0,74.0,27.0,126.29999999999998,68.89999999999999,20.3,32.2,8.5
2512,Male,93.0,75.0,22.0,100.0,42.0,22.6,30.099999999999998,9.5
2499,Male,108.0,82.0,28.999999999999996,197.8,56.3,42.6,71.0,20.5
2498,Male,99.0,80.0,28.000000000000004,155.5,40.300000000000004,36.0,50.0,16.5
2497,Male,101.0,80.0,31.0,168.3,54.300000000000004,35.5,56.99999999999999,13.5
2495,Male,90.0,72.0,32.0,113.4,34.8,24.9,45.0,13.5
2494,Male,80.0,61.0,26.0,58.699999999999996,19.2,13.5,21.0,10.5
2490,Male,88.0,65.0,23.0,78.0,32.6,17.4,22.6,8.5
2489,Male,98.0,78.0,27.0,118.40000000000002,48.4,19.2,36.7,16.5
2488,Male,100.0,77.0,28.999999999999996,152.29999999999998,49.2,39.0,40.8,15.5
2463,Male,103.0,81.0,28.000000000000004,170.1,62.4,29.2,63.0,18.5
2465,Male,100.0,78.0,26.0,141.8,55.00000000000001,33.6,36.0,12.5
2466,Male,85.0,65.0,24.0,75.1,28.4,21.3,21.0,10.5
2467,Male,102.0,83.0,28.000000000000004,163.7,60.5,43.1,47.0,17.5
2469,Male,108.0,83.0,26.0,164.9,54.400000000000006,45.2,48.0,14.5
2470,Male,123.0,95.0,34.0,236.50000000000003,94.8,57.9,48.0,12.5
2527,Male,119.0,98.0,37.0,237.0,96.4,40.300000000000004,72.2,11.5
2471,Male,112.99999999999999,88.0,35.0,224.40000000000003,78.6,40.0,75.0,21.5
2474,Male,121.0,98.0,28.999999999999996,260.0,103.4,65.7,62.0,15.5
2476,Male,129.0,97.0,31.0,297.8,118.30000000000001,62.4,76.0,19.5
2477,Male,113.99999999999999,84.0,31.0,201.6,75.4,38.6,68.0,14.5
2481,Male,78.0,56.99999999999999,19.0,54.2,22.0,12.0,16.0,9.5
2482,Male,104.0,80.0,33.0,171.3,54.900000000000006,40.2,42.0,13.5
2484,Male,92.0,72.0,27.0,122.10000000000001,39.1,21.4,47.0,15.5
2472,Male,129.0,103.0,35.0,322.3,134.9,76.8,77.0,15.5
2462,Male,88.0,65.0,16.0,82.6,28.800000000000004,20.3,26.0,9.5
2531,Male,121.0,95.0,35.0,240.19999999999996,107.89999999999999,55.00000000000001,61.8,11.5
2534,Male,128.0,117.0,39.0,329.4,144.5,66.2,94.2,13.5
2666,Male,115.99999999999999,91.0,26.0,170.4,82.0,34.5,45.0,9.5
2663,Male,113.99999999999999,90.0,27.0,204.0,109.2,40.8,50.0,10.5
2661,Male,112.99999999999999,86.0,26.0,156.8,69.89999999999999,37.7,42.6,10.5
2656,Male,109.00000000000001,84.0,24.0,157.29999999999998,80.6,37.0,34.0,8.5
2655,Male,109.00000000000001,84.0,28.999999999999996,155.6,74.9,30.9,41.0,8.5
2649,Male,101.0,80.0,27.0,144.6,75.4,29.799999999999997,35.6,8.5
2648,Male,100.0,76.0,24.0,115.3,54.6,27.0,28.999999999999996,10.5
2645,Male,98.0,76.0,22.0,110.79999999999998,58.699999999999996,20.1,30.0,9.5
2625,Male,154.0,120.0,43.0,438.90000000000003,210.3,96.4,116.8,11.5
2624,Male,153.0,117.0,36.0,479.6,225.59999999999997,102.4,106.69999999999999,13.5
2621,Male,139.0,105.0,35.0,348.4,139.2,77.8,101.0,13.5
2619,Male,138.0,108.0,37.0,342.0,154.5,77.10000000000001,86.5,9.5
2617,Male,134.0,104.0,38.0,327.7,162.3,73.8,78.2,10.5
2615,Male,129.0,100.0,35.0,302.09999999999997,134.7,75.1,75.5,13.5
2614,Male,129.0,98.0,32.0,250.2,107.1,66.9,63.3,10.5
2611,Male,126.0,96.0,33.0,257.2,120.8,54.2,70.0,9.5
2606,Male,125.0,96.0,34.0,271.09999999999997,134.2,53.6,67.7,11.5
2538,Male,132.0,107.0,40.0,358.2,146.6,63.6,108.0,16.5
2571,Male,93.0,68.0,21.0,97.2,46.2,20.7,24.5,10.5
2574,Male,96.0,74.0,20.0,102.69999999999999,48.6,20.3,27.0,9.5
2575,Male,100.0,75.0,28.999999999999996,124.30000000000001,54.79999999999999,33.2,29.7,8.5
2578,Male,103.0,79.0,24.0,129.2,56.99999999999999,27.3,34.4,10.5
2579,Male,105.0,83.0,27.0,158.9,78.8,37.8,40.4,8.5
2533,Male,126.0,100.0,37.0,272.4,115.7,62.5,76.8,11.5
2580,Male,105.0,85.0,25.0,162.4,80.7,34.1,39.0,9.5
2584,Male,108.0,87.0,28.000000000000004,146.9,66.0,31.900000000000002,42.6,10.5
2589,Male,114.99999999999999,90.0,31.0,189.6,85.8,41.2,51.800000000000004,8.5
2592,Male,118.0,93.0,28.000000000000004,209.20000000000002,93.89999999999999,52.6,52.6,8.5
2598,Male,120.0,92.0,30.0,249.40000000000003,106.69999999999999,54.7,57.99999999999999,10.5
2599,Male,122.0,96.0,30.0,229.9,112.79999999999998,54.79999999999999,52.800000000000004,9.5
2602,Male,123.0,94.0,31.0,240.0,101.69999999999999,64.0,58.4,9.5
2582,Male,106.0,82.0,28.000000000000004,136.2,61.9,28.299999999999997,36.7,7.5
2669,Male,118.0,94.0,30.0,172.2,82.6,32.8,49.8,9.5
2460,Male,89.0,70.0,28.000000000000004,118.10000000000001,40.5,31.6,38.0,15.5
2451,Male,70.0,52.0,18.0,39.6,14.499999999999998,11.2,12.0,11.5
2339,Male,128.0,104.0,40.0,281.4,113.20000000000002,60.8,91.0,18.5
2338,Male,131.0,97.0,39.0,324.0,125.49999999999999,71.6,97.0,18.5
2337,Male,112.00000000000001,91.0,33.0,172.0,80.30000000000001,33.900000000000006,49.0,12.5
2335,Male,122.0,98.0,30.0,220.6,85.0,40.5,72.0,24.5
2333,Male,139.0,110.00000000000001,44.0,310.3,113.20000000000002,76.7,89.0,14.5
2331,Male,118.0,92.0,31.0,181.2,65.4,29.7,67.0,16.5
2327,Male,95.0,79.0,27.0,118.40000000000002,49.3,32.9,40.0,14.5
